349 6 6     128.59457397      48.08823013       0.04293832
350 6 6     217.60658264      11.92798424       0.02551671
351 9 9     125.84028625       4.37247467       0.03106266
352 6 6     239.33917236      54.67117691       0.04693877
353 4 4     241.39817810      44.20612717       0.04450108
354 6 6     213.33282471       8.85056019       0.02391858
355 6 6     132.04289246      37.75537109       0.04073798
356 7 7     142.51484680      34.22369766       0.04207806
357 3 3     224.06748962      20.52239037       0.04457966
358 9 9     155.68965149      19.78821182       0.03901693
359 5 5     153.50314331      14.49967957       0.02987607
360 5 5     159.18334961      54.79700470       0.04588513
361 8 8     247.51142883      23.35442162       0.03738237
362 5 5     226.59280396      -1.75183237       0.03681899
363 6 6     212.12792969       8.93190670       0.02370997
364 5 5     214.81907654      26.29859543       0.03675798
365 8 8     154.84355164       2.74259949       0.04605772
366 9 9     206.92974854       3.41151381       0.02350052
367 7 7     226.50787354       8.78978539       0.04597871
368 4 4     183.03982544      17.75701523       0.02333645
369 2 2     164.68186951      55.59794998       0.04678546
370 6 6     174.08039856      -2.84741378       0.04513398
371 3 3     232.31343079       5.06001377       0.03757955
372 8 8     218.31607056      45.78107071       0.03620379
373 5 5     146.96971130      20.28497887       0.03937882
374 6 6     236.12156677      11.54950714       0.03430475
375 4 4     219.69126892      28.50544167       0.04532095
376 11 11     169.89852905      12.07656956       0.03976392
377 9 9     208.89051819      14.76463509       0.04080578
378 6 6     243.83367920      26.62454987       0.03219715
379 7 7     156.44276428      13.71685028       0.03213914
380 6 6     235.69117737      24.98607445       0.03357665
381 6 6     206.51473999      22.11882973       0.02766705
382 3 3     141.19293213      33.77951813       0.04237509
383 6 6     222.27037048      16.73508453       0.03963644
384 5 5     216.13821411       1.17731667       0.03877855
385 6 6     226.56420898       5.82032013       0.03613366
386 4 4     208.55935669      -1.43648052       0.02419563
387 8 8     211.48902893      65.69081879       0.03186418
388 9 9     164.47047424      23.85578728       0.04362574
389 7 7     140.10020447      65.44689178       0.03789883
390 4 4     226.36642456      14.42797089       0.04518878
391 4 4     160.46141052      38.71680450       0.03594887
392 5 5     234.07678223       5.66536999       0.03962012
393 6 6     184.29643250      41.32174301       0.04649301
394 11 11     246.98022461      39.25884628       0.02900699
395 7 7     186.74340820      53.68460846       0.03647662
396 7 7     164.61106873       1.38291395       0.04084192
397 6 6     153.37353516       7.90433645       0.04572840
398 6 6     177.89610291       8.75213146       0.03522370
399 4 4     240.21795654      17.54575157       0.04392467
400 7 7     154.45269775      14.99670315       0.04684342
401 3 3     166.88169861       0.78310215       0.03947056
402 4 4     230.94517517       5.77521038       0.04236290
403 7 7     184.99320984      25.77171135       0.02252112
404 4 4     136.79386902      46.21115112       0.04033399
405 7 7     172.45310974      44.23053360       0.04535845
406 5 5     152.30183411      15.00511360       0.03061099
407 6 6     221.00061035      23.63107109       0.03880955
408 3 3     221.58903503      13.02098846       0.04669519
409 7 7     177.39749146      -3.48815751       0.02738986
410 8 8     172.01292419      27.38603592       0.03198174
411 8 8     167.07641602      13.22431850       0.03402011
